RDVGY,13.3,3200 x 1800,UHD 4K0,Intel Core i3(Skylake / 6. generace),2,DDR4 SODIMM,1.666,12,Linux,352,SSHD,NVIDIA GeForce 940MX,silver,38,312,388,2
U-274,13.3,1280 x 800,WXGA,Intel Core i3(Skylake / 6. generace),4,DDR3 SODIMM,1.666,12,no OS,139,SSD,NVIDIA GeForce GTX 1050,grey,45,334,218,5
XRVYW,14,2560 x 1440,HD,Intel Core i3(Skylake / 6. generace),4,DDR3 SODIMM,2.133,12,Linux,677,SSD,NVIDIA GeForce GTX 1060,silver,21,355,322,3
0-2ON,15.6,3200 x 1800,QHD +,Intel Core M3(Kaby Lake / 7. generace),2,DDR4 SODIMM,1.666,64,UHD 4K0,463,SSHD,AMD Radeon R5 M430,grey,28,377,362,4
45V1T,14,3200 x 1800,QHD +,Intel Core i3(Kaby Lake / 7. generace) ,2,LPDDR4,1.666,32,UHD 4K0,1002,SSD,NVIDIA GeForce GTX 960M,grey,35,399,192,2
7M2SK,15.6,3200 x 1800,HD,Intel Core i5(Kaby Lake / 7. generace),4,DDR3 SODIMM,2.133,16,UHD 4K0,391,SSHD,NVIDIA GeForce GTX 1070,grey,10,420,233,5
-5-IC,15.6,1280 x 800,WXGA,Intel Core M5(Skylake / 6. generace),2,LPDDR4,1.666,12,Windows 7,944,SSD,NVIDIA Quadro M1000M,grey,17,442,336,1
C039H,17.3,1280 x 800,WXGA,Intel Core i3(Kaby Lake / 7. generace) ,2,DDR3 SODIMM,2.400,8,Linux,1113,SSHD,AMD Radeon R7 M445,white,34,263,377,4
GI-L-,14,1366 x 768,UHD 4K0,Intel Core i7(Crystal Well / 4. generace),2,DDR3 SODIMM,2.400,64,Windows 10,972,SSD,NVIDIA GeForce GTX 960M,grey,41,285,207,2
J03C2,17.3,3200 x 1800,Full HD,Intel Core i7(Crystal Well / 4. generace),4,DDR4 SODIMM,2.133,32,no OS,1495,HDD,NVIDIA GeForce GTX 1070,white,16,306,310,3
MV-37,17.3,2560 x 1440,WQHD,Intel Core i7(Broadwell / 5. generace),4,LPDDR4,2.400,32,UHD 4K0,1976,SSD,NVIDIA Quadro M1000M,red,23,328,351,1
PD3TZ,17.3,2560 x 1440,WQHD,Intel Core i7(Broadwell / 5. generace),2,LPDDR4,2.400,16,Windows 8.1,1762,HDD,AMD Radeon R7 M445,red,40,350,181,4
TVA7Q,13.3,2560 x 1440,QHD +,Intel Core i7(Broadwell / 5. generace),2,DDR4 SODIMM,2.133,12,no OS,1693,SSD,NVIDIA GeForce GTX 960M,red,47,372,221,0
WR4XW,14,1366 x 768,UHD 4K0,Intel Core M7(Skylake / 6. generace),4,DDR4 SODIMM,1.666,8,Windows 7,1119,HDD,NVIDIA GeForce GTX 1070,black,13,393,325,3
Z9ANN,15.6,1920 x 1080,WXGA,Intel Core i7(Haswell / 4. generace),2,DDR4 SODIMM,2.400,32,Windows 7,624,HDD,NVIDIA GeForce GTX 960M,grey,29,415,366,1
3R4EF,13.3,1920 x 1080,Full HD,Intel Core M5(Skylake / 6. generace),4,DDR3 SODIMM,2.133,8,UHD 4K0,410,SSD,NVIDIA GeForce GTX 960M,black,36,432,195,2
6MAR8,13.3,2560 x 1440,WQHD,Intel Core M5(Skylake / 6. generace),4,LPDDR4,2.133,16,Windows 8.1,948,SSHD,AMD Radeon R7 M445,red,12,252,299,0
94HHC,13.3,1280 x 800,WXGA,Intel Core M3(Kaby Lake / 7. generace),2,DDR3 SODIMM,2.400,12,UHD 4K0,196,SSD,NVIDIA GeForce GTX 1070,black,19,274,340,1
BMB95,13.3,3200 x 1800,QHD +,Intel Core i7(Crystal Well / 4. generace),4,DDR3 SODIMM,2.133,8,Windows 7,1273,SSHD,AMD Radeon R5 M430,white,35,296,380,5
FHILW,15.6,1366 x 768,HD,Intel Core M3(Skylake / 6. generace),2,LPDDR4,1.666,64,no OS,1843,HDD,NVIDIA GeForce GTX 960M,black,42,318,210,2
I0BB2,17.3,1280 x 800,WXGA,Intel Core M3(Skylake / 6. generace),4,LPDDR4,1.666,32,Windows 7,1598,HDD,NVIDIA GeForce GTX 1050,white,50,339,314,4
LHI3T,13.3,3840 x 2160,UHD 4K0,Intel Core M3(Skylake / 6. generace),2,DDR4 SODIMM,2.400,16,Windows 10,1384,SSHD,NVIDIA GeForce GTX 1060,white,25,361,354,1
OCBTL,14,3840 x 2160,HD,Intel Core i5(Broadwell / 5. generace),2,DDR3 SODIMM,2.133,12,Windows 8.1,1247,HDD,AMD Radeon R5 M430,silver,32,383,184,5
SVJ6R,17.3,1920 x 1080,Full HD,Intel Core i5(Broadwell / 5. generace),2,DDR3 SODIMM,1.666,8,Windows 8.1,202,SSHD,NVIDIA GeForce GTX 960M,grey,48,404,288,0
VCCWI,15.6,1366 x 768,HD,Intel Core i5(Broadwell / 5. generace),2,DDR4 SODIMM,1.666,32,Windows 10,246,HDD,NVIDIA GeForce GTX 1050,silver,14,426,328,4
Y9JNA,17.3,1280 x 800,WXGA,Intel Core i5(Skylake / 6. generace),2,DDR3 SODIMM,2.133,32,Windows 7,32,SSD,NVIDIA GeForce GTX 1060,red,31,448,369,1
1QCDF,13.3,1280 x 800,UHD 4K0,Intel Core i3(Skylake / 6. generace),2,DDR4 SODIMM,2.133,8,no OS,1784,SSHD,NVIDIA GeForce 940MX,silver,38,269,199,3
58JQ8,15.6,1366 x 768,UHD 4K0,Intel Core i3(Skylake / 6. generace),2,DDR3 SODIMM,2.400,12,Linux,357,HDD,NVIDIA GeForce GTX 960M,silver,13,290,302,0
84QH0,17.3,1920 x 1080,Full HD,Intel Core i7(Haswell / 4. generace),2,LPDDR4,2.133,8,Windows 10,895,SSD,NVIDIA GeForce GTX 1070,silver,20,312,343,4
ALK85,17.3,3840 x 2160,Full HD,Intel Core i3(Kaby Lake / 7. generace) ,2,DDR3 SODIMM,1.666,64,Linux,682,SSHD,NVIDIA Quadro M1000M,black,28,334,384,5
E4RYX,14,2560 x 1440,WQHD,Intel Core i7(Haswell / 4. generace),2,LPDDR4,1.666,32,UHD 4K0,1220,HDD,NVIDIA GeForce 940MX,grey,44,355,213,3
HZKBO,14,3200 x 1800,QHD +,Intel Core i7(Haswell / 4. generace),2,LPDDR4,2.400,16,no OS,1006,SSHD,NVIDIA GeForce GTX 960M,grey,10,377,317,0
KGR2G,15.6,1366 x 768,HD,Intel Core i5(Kaby Lake / 7. generace),2,DDR3 SODIMM,2.133,32,Windows 7,1098,HDD,NVIDIA GeForce 940MX,grey,26,399,358,2
NZKSL,15.6,1920 x 1080,HD,Intel Core i7(Crystal Well / 4. generace),2,LPDDR4,1.666,16,Windows 10,1331,SSD,NVIDIA Quadro M1000M,grey,33,416,187,5
RUR6D,14,1280 x 800,WXGA,Intel Core i7(Crystal Well / 4. generace),4,DDR4 SODIMM,2.400,8,Linux,924,SSHD,AMD Radeon R7 M445,red,50,437,291,3
UCLW6,13.3,1920 x 1080,UHD 4K0,Intel Core i7(Crystal Well / 4. generace),2,DDR3 SODIMM,2.133,64,Windows 8.1,1656,SSD,NVIDIA GeForce GTX 960M,red,16,258,332,4
XUSMA,17.3,2560 x 1440,UHD 4K0,Intel Core i7(Broadwell / 5. generace),4,DDR4 SODIMM,1.666,32,Windows 8.1,193,SSHD,NVIDIA GeForce GTX 1070,red,23,280,372,2
0PLD3,17.3,3200 x 1800,QHD +,Intel Core i7(Broadwell / 5. generace),2,LPDDR4,2.133,32,Linux,861,SSD,NVIDIA GeForce GTX 1060,red,39,301,202,3
48SQU,14,1920 x 1080,QHD +,Intel Core i3(Haswell / 4. generace),2,DDR4 SODIMM,1.666,12,Windows 8.1,253,HDD,NVIDIA GeForce GTX 1060,white,47,323,306,1
7PZG0,14,1280 x 800,WXGA,Intel Core i5(Haswell / 4. generace),2,DDR3 SODIMM,2.133,16,UHD 4K0,304,SSD,NVIDIA GeForce GTX 1050,red,22,345,346,4
-LS8R,17.3,1366 x 768,HD,Intel Core M5(Skylake / 6. generace),4,LPDDR4,1.666,64,Windows 7,1896,HDD,NVIDIA Quadro M1000M,white,29,367,387,0
C30YJ,15.6,2560 x 1440,WXGA,Intel Core M5(Skylake / 6. generace),2,LPDDR4,2.400,32,Linux,629,SSHD,AMD Radeon R5 M430,black,45,388,280,3
GLTAP,15.6,1920 x 1080,QHD +,Intel Core M5(Skylake / 6. generace),4,LPDDR4,2.133,16,Windows 10,580,HDD,NVIDIA GeForce 940MX,black,11,410,320,1
JG01G,13.3,2560 x 1440,WQHD,Intel Core i5(Broadwell / 5. generace),2,LPDDR4,1.666,12,Windows 7,953,SSD,NVIDIA GeForce GTX 1050,white,28,432,361,2
MYTS9,17.3,2560 x 1440,WQHD,Intel Core M3(Skylake / 6. generace),4,DDR3 SODIMM,2.400,64,UHD 4K0,1300,HDD,NVIDIA GeForce GTX 1060,grey,35,253,191,0
QG0ID,17.3,3200 x 1800,QHD +,Intel Core M3(Skylake / 6. generace),4,LPDDR4,1.666,16,Windows 8.1,1278,SSD,AMD Radeon R5 M430,white,42,274,294,3
TBTV6,17.3,1366 x 768,HD,Intel Core i5(Skylake / 6. generace),4,DDR4 SODIMM,1.666,32,UHD 4K0,1816,SSD,NVIDIA GeForce 940MX,black,17,296,335,5
WU1MX,14,3840 x 2160,UHD 4K0,Intel Core i7(Crystal Well / 4. generace),4,LPDDR4,2.400,32,Windows 10,254,HDD,NVIDIA GeForce GTX 1050,grey,25,318,376,2
ZBUC3,14,1920 x 1080,Full HD,Intel Core i3(Kaby Lake / 7. generace) ,2,DDR4 SODIMM,2.400,12,Linux,1412,SSD,NVIDIA Quadro M1000M,white,41,339,268,0
371PV,14,2560 x 1440,QHD +,Intel Core i3(Broadwell / 5. generace),2,LPDDR4,1.666,8,UHD 4K0,1927,SSHD,AMD Radeon R7 M445,white,48,361,309,1
6P8GM,14,3200 x 1800,HD,Intel Core i5(Broadwell / 5. generace),4,DDR4 SODIMM,2.400,64,Windows 8.1,465,HDD,NVIDIA GeForce 940MX,white,23,383,350,5
9717E,15.6,3200 x 1800,QHD +,Intel Core i3(Kaby Lake / 7. generace) ,4,DDR4 SODIMM,2.400,32,UHD 4K0,251,SSD,NVIDIA GeForce GTX 1050,silver,30,400,390,2
B38XJ,13.3,1366 x 768,HD,Intel Core i3(Skylake / 6. generace),4,DDR4 SODIMM,2.133,16,Windows 7,789,SSHD,NVIDIA Quadro M1000M,silver,38,421,283,4
FK2AB,13.3,3840 x 2160,WXGA,Intel Core i3(Skylake / 6. generace),2,DDR4 SODIMM,1.666,16,no OS,323,SSD,NVIDIA Quadro M1000M,silver,13,443,324,1
I2913,17.3,3840 x 2160,UHD 4K0,Intel Core i3(Skylake / 6. generace),4,LPDDR4,2.400,12,Windows 7,1114,SSD,NVIDIA GeForce GTX 960M,silver,20,264,364,5
LY2R9,17.3,3840 x 2160,UHD 4K0,Intel Core i7(Haswell / 4. generace),4,DDR3 SODIMM,2.400,8,Windows 8.1,900,HDD,NVIDIA GeForce GTX 1070,silver,36,285,257,0
OF9I1,14,1920 x 1080,Full HD,Intel Core i7(Haswell / 4. generace),2,DDR3 SODIMM,2.133,64,UHD 4K0,1439,SSD,NVIDIA Quadro M1000M,grey,44,307,298,4
SY2VS,14,2560 x 1440,Full HD,Intel Core i5(Broadwell / 5. generace),2,DDR4 SODIMM,2.400,32,Windows 8.1,838,SSHD,NVIDIA GeForce GTX 1070,grey,19,329,339,1
VT-LY,15.6,3840 x 2160,HD,Intel Core i7(Haswell / 4. generace),4,DDR3 SODIMM,2.133,16,Windows 10,855,HDD,NVIDIA Quadro M1000M,grey,26,351,379,3
YA3BP,15.6,1280 x 800,WXGA,Intel Core i7(Crystal Well / 4. generace),2,LPDDR4,1.666,12,Windows 7,1549,SSD,NVIDIA GeForce GTX 1060,red,42,372,272,0
2T-3H,15.6,1280 x 800,UHD 4K0,Intel Core i7(Crystal Well / 4. generace),4,DDR4 SODIMM,2.133,8,Windows 7,1952,HDD,AMD Radeon R5 M430,grey,50,394,313,2
5AGFM,13.3,1920 x 1080,Full HD,Intel Core i7(Crystal Well / 4. generace),4,DDR3 SODIMM,2.133,64,Linux,1874,SSD,NVIDIA GeForce 940MX,grey,16,416,353,5
87-6E,13.3,1920 x 1080,WXGA,Intel Core i7(Broadwell / 5. generace),4,LPDDR4,2.133,32,Windows 10,1950,SSHD,NVIDIA GeForce GTX 1050,red,32,437,246,3
AOGX7,17.3,2560 x 1440,WQHD,Intel Core i7(Broadwell / 5. generace),4,DDR3 SODIMM,2.133,16,UHD 4K0,1737,HDD,NVIDIA GeForce GTX 1060,red,39,258,287,4
E6A-B,15.6,3200 x 1800,QHD +,Intel Core M7(Skylake / 6. generace),4,DDR4 SODIMM,2.400,8,Linux,400,SSD,AMD Radeon R5 M430,red,14,280,327,2
H2H04,14,1366 x 768,WQHD,Intel Core M7(Skylake / 6. generace),4,LPDDR4,2.133,64,Windows 10,522,SSD,NVIDIA GeForce 940MX,red,22,302,368,5
KJARV,14,1366 x 768,QHD +,Intel Core M5(Skylake / 6. generace),2,LPDDR4,1.666,64,Windows 7,309,SSD,NVIDIA GeForce GTX 1050,grey,38,323,261,1
N2HH1,15.6,1280 x 800,HD,Intel Core i3(Broadwell / 5. generace),4,DDR4 SODIMM,2.400,32,UHD 4K0,847,SSHD,NVIDIA GeForce GTX 1050,white,45,345,301,4
RXAUS,15.6,3840 x 2160,UHD 4K0,Intel Core i7(Kaby Lake / 7. generace),2,DDR3 SODIMM,2.133,16,Windows 8.1,633,SSHD,AMD Radeon R5 M430,red,20,367,342,2
UEHLK,15.6,2560 x 1440,WXGA,Intel Core M5(Skylake / 6. generace),4,DDR4 SODIMM,1.666,12,Windows 10,235,SSD,NVIDIA GeForce 940MX,black,28,384,383,3
XXBBC,13.3,3200 x 1800,Full HD,Intel Core M7(Skylake / 6. generace),2,DDR3 SODIMM,2.400,16,Windows 8.1,958,SSHD,NVIDIA GeForce 940MX,red,35,405,275,1
0SI2H,13.3,1366 x 768,HD,Intel Core M3(Skylake / 6. generace),2,LPDDR4,2.133,64,Windows 7,1496,HDD,NVIDIA GeForce GTX 1050,black,10,427,316,4
4APF-,17.3,1280 x 800,WXGA,Intel Core i5(Haswell / 4. generace),2,LPDDR4,2.133,32,Windows 10,1283,SSHD,AMD Radeon R7 M445,black,17,449,357,0
7SI61,17.3,1280 x 800,WXGA,Intel Core i5(Broadwell / 5. generace),2,LPDDR4,1.666,12,Linux,1821,HDD,NVIDIA GeForce 940MX,white,33,269,249,3
-OPW7,14,3840 x 2160,QHD +,Intel Core i7(Skylake / 6. generace),2,LPDDR4,1.666,12,Windows 10,31,HDD,NVIDIA GeForce GTX 1070,red,41,291,290,1
C6IMZ,17.3,2560 x 1440,UHD 4K0,Intel Core i7(Crystal Well / 4. generace),2,DDR3 SODIMM,2.133,12,Linux,1689,HDD,NVIDIA GeForce GTX 1070,grey,16,313,331,2
GNQ0Q,15.6,1920 x 1080,UHD 4K0,Intel Core M7(Skylake / 6. generace),2,LPDDR4,1.666,8,no OS,204,HDD,AMD Radeon R7 M445,white,23,335,371,0
JJJQW,17.3,2560 x 1440,WQHD,Intel Core i3(Skylake / 6. generace),2,DDR4 SODIMM,1.666,64,Windows 8.1,1515,SSD,NVIDIA GeForce GTX 960M,white,30,356,264,3
M1QGN,13.3,1366 x 768,WQHD,Intel Core i7(Kaby Lake / 7. generace),4,LPDDR4,1.666,32,UHD 4K0,256,SSHD,NVIDIA GeForce GTX 1070,silver,47,378,305,5
QJJ8F,13.3,1280 x 800,WXGA,Intel Core i3(Skylake / 6. generace),2,DDR3 SODIMM,1.666,16,no OS,794,SSD,NVIDIA GeForce GTX 1050,silver,13,400,345,3
TEQKK,13.3,3840 x 2160,UHD 4K0,Intel Core i7(Kaby Lake / 7. generace),2,DDR4 SODIMM,2.400,12,Linux,580,SSHD,AMD Radeon R7 M445,silver,29,421,238,0
WWJAC,17.3,1280 x 800,QHD +,Intel Core M3(Kaby Lake / 7. generace),2,DDR4 SODIMM,1.666,8,Windows 10,1119,HDD,NVIDIA GeForce GTX 1050,silver,36,443,279,2
ZER25,14,2560 x 1440,WQHD,Intel Core i7(Haswell / 4. generace),2,DDR4 SODIMM,2.133,64,Linux,905,SSD,NVIDIA GeForce GTX 1060,silver,11,264,319,5
3-YE-,17.3,3200 x 1800,QHD +,Intel Core i7(Haswell / 4. generace),4,LPDDR4,1.666,32,UHD 4K0,1957,SSHD,AMD Radeon R7 M445,silver,19,286,360,1
6SR52,14,3200 x 1800,QHD +,Intel Core i7(Crystal Well / 4. generace),2,DDR3 SODIMM,2.133,16,no OS,1230,HDD,NVIDIA GeForce GTX 960M,grey,35,307,253,4
9-YWT,13.3,1366 x 768,HD,Intel Core i7(Crystal Well / 4. generace),4,LPDDR4,2.400,16,UHD 4K0,574,SSHD,NVIDIA GeForce GTX 1050,grey,42,329,293,2
B5RML,15.6,1280 x 800,WXGA,Intel Core i5(Kaby Lake / 7. generace),2,LPDDR4,1.666,8,Windows 7,1554,HDD,NVIDIA GeForce GTX 1060,grey,49,351,334,3
FNYZQ,17.3,1366 x 768,UHD 4K0,Intel Core i7(Crystal Well / 4. generace),4,DDR4 SODIMM,1.666,64,Linux,729,SSD,NVIDIA GeForce 940MX,grey,25,367,227,1
I5SQI,14,1920 x 1080,UHD 4K0,Intel Core i7(Broadwell / 5. generace),2,LPDDR4,2.400,12,Windows 10,1102,SSHD,NVIDIA GeForce 940MX,grey,32,389,267,4
L1ZGA,17.3,1920 x 1080,WXGA,Intel Core i7(Broadwell / 5. generace),4,DDR3 SODIMM,2.400,16,Windows 8.1,416,HDD,NVIDIA GeForce GTX 1050,black,48,411,308,0
OIS7F,15.6,2560 x 1440,QHD +,Intel Core i3(Kaby Lake / 7. generace) ,2,DDR3 SODIMM,2.400,12,UHD 4K0,1403,HDD,NVIDIA GeForce GTX 960M,red,14,433,349,3
S0ZK8,17.3,2560 x 1440,WQHD,Intel Core M7(Skylake / 6. generace),4,DDR4 SODIMM,2.133,8,Windows 7,1150,HDD,AMD Radeon R5 M430,red,30,253,241,1
VWSAZ,14,1280 x 800,WXGA,Intel Core M5(Skylake / 6. generace),2,DDR3 SODIMM,1.666,64,no OS,527,HDD,NVIDIA GeForce GTX 960M,grey,38,275,282,2
YD015,14,3840 x 2160,UHD 4K0,Intel Core M5(Skylake / 6. generace),4,DDR4 SODIMM,2.400,32,Windows 10,1066,SSHD,NVIDIA GeForce GTX 1070,silver,45,297,323,0
2W7RW,15.6,1920 x 1080,Full HD,Intel Core M5(Skylake / 6. generace),2,DDR3 SODIMM,2.400,32,UHD 4K0,852,HDD,NVIDIA Quadro M1000M,black,20,318,215,3
5R05O,13.3,1920 x 1080,Full HD,Intel Core M7(Skylake / 6. generace),4,DDR4 SODIMM,2.133,16,UHD 4K0,927,HDD,NVIDIA GeForce 940MX,silver,27,340,256,5
897VU,17.3,1280 x 800,WXGA,Intel Core i7(Broadwell / 5. generace),2,DDR3 SODIMM,1.666,12,Windows 8.1,1177,SSHD,NVIDIA Quadro M1000M,black,44,362,297,2
AR0LL,13.3,3200 x 1800,Full HD,Intel Core i3(Haswell / 4. generace),4,LPDDR4,2.400,8,UHD 4K0,1715,SSD,NVIDIA GeForce GTX 1070,grey,10,384,337,0
EM7ZD,17.3,3200 x 1800,QHD +,Intel Core M3(Skylake / 6. generace),2,DDR4 SODIMM,2.400,8,Windows 10,1501,SSHD,NVIDIA Quadro M1000M,black,26,405,230,1
H51PI,17.3,1366 x 768,HD,Intel Core i3(Haswell / 4. generace),4,LPDDR4,2.133,32,no OS,39,HDD,AMD Radeon R7 M445,black,33,427,271,5
KM8FA,17.3,1280 x 800,HD,Intel Core i5(Broadwell / 5. generace),2,DDR4 SODIMM,2.400,16,Windows 7,1826,SSD,AMD Radeon R5 M430,white,49,449,311,2
NH172,14,3840 x 2160,UHD 4K0,Intel Core i5(Broadwell / 5. generace),4,DDR3 SODIMM,1.666,12,Windows 10,1080,SSHD,NVIDIA GeForce GTX 1070,red,16,270,204,4
R08J8,14,3840 x 2160,UHD 4K0,Intel Core i5(Broadwell / 5. generace),2,LPDDR4,2.400,8,Windows 10,150,HDD,NVIDIA Quadro M1000M,white,23,291,245,1
UH1-0,14,2560 x 1440,WXGA,Intel Core M5(Skylake / 6. generace),4,DDR4 SODIMM,2.133,64,Windows 8.1,688,SSHD,NVIDIA GeForce 940MX,white,39,313,285,3
XD81R,15.6,1366 x 768,HD,Intel Core i3(Skylake / 6. generace),2,DDR3 SODIMM,2.133,32,no OS,409,HDD,NVIDIA GeForce GTX 1050,white,46,335,326,0
0VFRJ,13.3,1280 x 800,WQHD,Intel Core i5(Kaby Lake / 7. generace),4,DDR4 SODIMM,1.666,16,Windows 7,1012,SSHD,NVIDIA GeForce GTX 1060,grey,22,351,219,4
4D94O,13.3,1280 x 800,WQHD,Intel Core i7(Kaby Lake / 7. generace),4,DDR3 SODIMM,2.400,12,no OS,799,SSHD,NVIDIA GeForce GTX 960M,silver,29,373,259,5
79FVG,13.3,1280 x 800,UHD 4K0,Intel Core i5(Haswell / 4. generace),4,DDR3 SODIMM,2.133,8,Windows 8.1,1337,SSHD,NVIDIA GeForce GTX 1060,silver,45,395,300,3
-Q9L8,14,1920 x 1080,Full HD,Intel Core i7(Haswell / 4. generace),2,DDR3 SODIMM,1.666,8,Windows 8.1,1123,HDD,NVIDIA GeForce 940MX,silver,11,417,341,0
D9FBD,13.3,1920 x 1080,Full HD,Intel Core i7(Haswell / 4. generace),4,LPDDR4,2.400,32,Windows 10,447,SSHD,NVIDIA GeForce GTX 1060,grey,18,438,233,2
G49O6,15.6,1280 x 800,UHD 4K0,Intel Core i7(Skylake / 6. generace),4,LPDDR4,2.133,16,UHD 4K0,1448,SSD,AMD Radeon R5 M430,silver,35,259,274,5
JMGFX,14,3200 x 1800,WXGA,Intel Core i7(Crystal Well / 4. generace),2,DDR3 SODIMM,2.133,12,no OS,1544,SSD,NVIDIA GeForce 940MX,white,42,281,315,3
M4-63,13.3,1920 x 1080,HD,Intel Core i5(Haswell / 4. generace),4,DDR3 SODIMM,1.666,8,Windows 7,1773,SSD,NVIDIA GeForce GTX 1050,grey,17,302,207,4
QZGIU,15.6,1366 x 768,HD,Intel Core i7(Crystal Well / 4. generace),4,DDR3 SODIMM,2.133,32,Linux,310,SSD,NVIDIA GeForce GTX 1070,silver,24,324,248,2
TH--M,13.3,1920 x 1080,Full HD,Intel Core M7(Skylake / 6. generace),2,LPDDR4,2.400,32,Linux,71,SSHD,AMD Radeon R7 M445,grey,41,346,289,5
WZG0R,13.3,3200 x 1800,WQHD,Intel Core M7(Skylake / 6. generace),2,DDR4 SODIMM,2.133,12,Windows 10,276,SSD,NVIDIA GeForce GTX 1060,grey,48,368,329,1
ZVNQJ,17.3,3200 x 1800,WXGA,Intel Core i3(Haswell / 4. generace),2,LPDDR4,2.133,12,Linux,421,HDD,NVIDIA GeForce GTX 1070,black,23,389,222,4
3CH4B,17.3,1366 x 768,QHD +,Intel Core M7(Skylake / 6. generace),2,DDR4 SODIMM,2.133,8,Windows 7,592,HDD,AMD Radeon R5 M430,silver,30,411,263,2
6UOUG,14,3840 x 2160,HD,Intel Core M5(Skylake / 6. generace),2,DDR3 SODIMM,1.666,32,no OS,704,SSD,AMD Radeon R7 M445,grey,37,433,303,3
9QHK9,14,2560 x 1440,WXGA,Intel Core M5(Skylake / 6. generace),2,LPDDR4,2.400,16,Windows 7,1284,SSHD,NVIDIA GeForce 940MX,red,13,253,196,1
B8OB0,14,1280 x 800,WXGA,Intel Core M5(Skylake / 6. generace),4,LPDDR4,2.133,32,Windows 10,706,HDD,NVIDIA GeForce GTX 1070,black,20,275,237,4
FQHO6,17.3,2560 x 1440,WXGA,Intel Core M3(Kaby Lake / 7. generace),2,LPDDR4,1.666,16,Windows 8.1,1609,SSHD,NVIDIA Quadro M1000M,silver,36,297,277,0
I8OEX,15.6,1366 x 768,WXGA,Intel Core i5(Haswell / 4. generace),4,DDR3 SODIMM,2.133,12,Windows 10,8,HDD,NVIDIA GeForce GTX 1070,black,43,319,318,3
L3I6P,13.3,3200 x 1800,UHD 4K0,Intel Core i5(Haswell / 4. generace),2,LPDDR4,2.400,8,Windows 8.1,1933,SSD,NVIDIA GeForce GTX 960M,black,19,335,211,1
OLPWH,13.3,3200 x 1800,WQHD,Intel Core i7(Broadwell / 5. generace),2,DDR4 SODIMM,1.666,64,UHD 4K0,1720,SSHD,AMD Radeon R7 M445,black,26,357,251,2
S3I9M,17.3,1280 x 800,WXGA,Intel Core i5(Broadwell / 5. generace),2,DDR4 SODIMM,1.666,32,Windows 7,1595,SSD,AMD Radeon R5 M430,red,33,379,292,0
VZPZE,15.6,2560 x 1440,QHD +,Intel Core i5(Broadwell / 5. generace),4,LPDDR4,2.400,32,no OS,43,SSHD,NVIDIA GeForce 940MX,black,49,401,185,1
YGIQ6,15.6,1920 x 1080,UHD 4K0,Intel Core i5(Broadwell / 5. generace),2,DDR3 SODIMM,2.133,12,Windows 10,404,SSHD,NVIDIA GeForce GTX 1050,grey,16,422,225,5
2YQ3B,14,1280 x 800,WQHD,Intel Core i7(Skylake / 6. generace),4,DDR4 SODIMM,1.666,16,Linux,368,SSD,AMD Radeon R5 M430,white,32,444,266,2
5UXT4,15.6,1280 x 800,WQHD,Intel Core i3(Skylake / 6. generace),2,DDR4 SODIMM,2.133,8,UHD 4K0,646,SSHD,AMD Radeon R5 M430,white,39,265,307,4
8BQKV,15.6,3200 x 1800,QHD +,Intel Core i7(Kaby Lake / 7. generace),4,DDR3 SODIMM,2.133,32,Windows 7,693,HDD,NVIDIA GeForce 940MX,white,14,286,199,1
AUXA1,15.6,3200 x 1800,QHD +,Intel Core i5(Haswell / 4. generace),2,LPDDR4,1.666,16,UHD 4K0,1231,SSD,NVIDIA GeForce GTX 1050,white,21,308,240,5
EPQNS,13.3,1366 x 768,WXGA,Intel Core i7(Kaby Lake / 7. generace),2,LPDDR4,2.133,32,Windows 10,1017,SSHD,NVIDIA GeForce GTX 1060,grey,38,330,281,0
H7XEK,13.3,1920 x 1080,WXGA,Intel Core i7(Haswell / 4. generace),2,LPDDR4,2.133,8,no OS,1556,HDD,AMD Radeon R5 M430,silver,45,352,384,4
KPR5P,17.3,3840 x 2160,UHD 4K0,Intel Core i7(Broadwell / 5. generace),2,DDR3 SODIMM,1.666,64,Windows 8.1,1984,SSHD,NVIDIA GeForce 940MX,silver,11,373,214,1
NKYVH,17.3,3840 x 2160,UHD 4K0,Intel Core i7(Haswell / 4. generace),2,DDR3 SODIMM,1.666,32,Windows 8.1,1880,HDD,NVIDIA GeForce GTX 960M,silver,27,395,255,3
R3R9-,14,3200 x 1800,QHD +,Intel Core i7(Crystal Well / 4. generace),2,LPDDR4,2.400,16,UHD 4K0,1667,SSHD,NVIDIA GeForce GTX 960M,black,35,417,295,0
UKYZE,15.6,1280 x 800,HD,Intel Core i7(Crystal Well / 4. generace),2,LPDDR4,2.133,8,Windows 8.1,204,SSD,AMD Radeon R7 M445,red,10,438,188,4
XGRP7,15.6,1366 x 768,HD,Intel Core i3(Haswell / 4. generace),4,DDR4 SODIMM,1.666,8,no OS,680,HDD,NVIDIA GeForce GTX 960M,white,17,259,229,5
0YYGY,15.6,1280 x 800,WXGA,Intel Core i7(Crystal Well / 4. generace),2,DDR3 SODIMM,2.400,8,Windows 7,398,SSD,NVIDIA GeForce 940MX,white,33,281,269,3
4F6TQ,13.3,3840 x 2160,UHD 4K0,Intel Core M7(Skylake / 6. generace),2,DDR3 SODIMM,2.400,64,no OS,315,SSHD,NVIDIA GeForce GTX 1060,white,40,298,373,0
